Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
USA,25:09:2013,47532.200,13:12:12.200,-07,37.8234591,-122.4571451,249.5,0.3,1.6,239.0,4.62,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47532.400,13:12:12.400,-07,37.8234569,-122.4571499,249.4,0.4,1.1,239.4,4.94,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47532.600,13:12:12.600,-07,37.8234545,-122.4571550,249.2,0.3,0.5,240.0,5.20,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47532.800,13:12:12.800,-07,37.8234521,-122.4571604,249.0,0.2,-0.2,240.9,5.33,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47533.000,13:12:13.000,-07,37.8234497,-122.4571659,248.8,0.1,-0.8,241.9,5.33,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47533.200,13:12:13.200,-07,37.8234473,-122.4571715,248.4,0.1,-1.3,242.2,5.31,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47533.400,13:12:13.400,-07,37.8234450,-122.4571770,248.1,0.1,-1.5,241.6,5.26,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47533.600,13:12:13.600,-07,37.8234427,-122.4571824,247.8,0.2,-1.4,240.6,5.19,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47533.800,13:12:13.800,-07,37.8234403,-122.4571876,247.6,0.4,-1.1,239.0,5.16,262.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47534.000,13:12:14.000,-07,37.8234377,-122.4571927,247.5,0.6,-0.7,235.5,5.19,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47534.200,13:12:14.200,-07,37.8234349,-122.4571978,247.5,0.7,0.0,233.0,5.25,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47534.400,13:12:14.400,-07,37.8234318,-122.4572026,247.7,0.6,0.7,230.3,5.48,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47534.600,13:12:14.600,-07,37.8234284,-122.4572077,248.0,0.5,1.3,229.9,5.87,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47534.800,13:12:14.800,-07,37.8234247,-122.4572132,248.4,0.5,1.7,230.0,6.35,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47535.000,13:12:15.000,-07,37.8234209,-122.4572191,248.8,0.4,1.7,231.4,6.79,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47535.200,13:12:15.200,-07,37.8234168,-122.4572257,249.3,0.5,1.3,232.6,7.20,262.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47535.400,13:12:15.400,-07,37.8234127,-122.4572326,249.9,0.5,0.5,233.2,7.45,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47535.600,13:12:15.600,-07,37.8234086,-122.4572396,250.5,0.6,-0.3,234.1,7.46,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47535.800,13:12:15.800,-07,37.8234046,-122.4572466,251.1,0.6,-1.0,235.5,7.30,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47536.000,13:12:16.000,-07,37.8234009,-122.4572536,251.8,0.6,-1.5,236.3,7.05,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47536.200,13:12:16.200,-07,37.8233973,-122.4572605,252.4,0.6,-1.6,236.8,6.83,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47536.400,13:12:16.400,-07,37.8233939,-122.4572670,252.9,0.5,-1.5,237.5,6.61,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47536.600,13:12:16.600,-07,37.8233906,-122.4572735,253.5,0.4,-1.2,238.8,6.48,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47536.800,13:12:16.800,-07,37.8233876,-122.4572800,254.0,0.3,-0.8,240.4,6.41,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47537.000,13:12:17.000,-07,37.8233848,-122.4572865,254.4,0.2,-0.4,241.5,6.36,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47537.200,13:12:17.200,-07,37.8233819,-122.4572932,254.8,0.1,0.0,242.9,6.36,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47537.400,13:12:17.400,-07,37.8233793,-122.4572999,255.1,0.0,0.2,244.8,6.40,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47537.600,13:12:17.600,-07,37.8233769,-122.4573067,255.4,-0.1,0.4,246.0,6.41,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47537.800,13:12:17.800,-07,37.8233745,-122.4573135,255.6,-0.2,0.4,247.0,6.42,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47538.000,13:12:18.000,-07,37.8233723,-122.4573205,255.9,-0.2,0.4,248.7,6.39,262.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47538.200,13:12:18.200,-07,37.8233702,-122.4573275,256.0,-0.3,0.4,250.2,6.32,262.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47538.400,13:12:18.400,-07,37.8233683,-122.4573344,256.1,-0.3,0.5,252.7,6.19,262.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47538.600,13:12:18.600,-07,37.8233667,-122.4573414,256.0,-0.4,0.5,254.5,6.21,262.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47538.800,13:12:18.800,-07,37.8233653,-122.4573484,255.9,-0.5,0.5,255.8,6.20,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47539.000,13:12:19.000,-07,37.8233640,-122.4573554,255.8,-0.4,0.5,258.1,6.20,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47539.200,13:12:19.200,-07,37.8233628,-122.4573626,255.5,-0.4,0.4,259.0,6.17,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47539.400,13:12:19.400,-07,37.8233618,-122.4573697,255.1,-0.3,0.3,260.4,6.14,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47539.600,13:12:19.600,-07,37.8233608,-122.4573767,254.7,-0.2,0.3,259.2,6.14,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47539.800,13:12:19.800,-07,37.8233597,-122.4573838,254.3,-0.2,0.1,258.3,6.13,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47540.000,13:12:20.000,-07,37.8233584,-122.4573907,253.9,-0.2,-0.1,257.2,6.18,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47540.200,13:12:20.200,-07,37.8233570,-122.4573978,253.5,-0.2,-0.4,256.0,6.15,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47540.400,13:12:20.400,-07,37.8233557,-122.4574047,253.1,-0.2,-0.7,255.6,6.13,262.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47540.600,13:12:20.600,-07,37.8233543,-122.4574116,252.6,-0.1,-1.0,255.0,6.03,262.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47540.800,13:12:20.800,-07,37.8233527,-122.4574183,252.2,0.0,-1.2,254.2,5.89,262.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47541.000,13:12:21.000,-07,37.8233512,-122.4574248,251.8,0.2,-1.2,253.5,5.74,262.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47541.200,13:12:21.200,-07,37.8233496,-122.4574313,251.4,0.3,-1.1,252.0,5.63,262.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47541.400,13:12:21.400,-07,37.8233481,-122.4574374,251.0,0.4,-0.9,250.7,5.52,262.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47541.600,13:12:21.600,-07,37.8233463,-122.4574434,250.6,0.4,-0.6,249.1,5.47,262.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47541.800,13:12:21.800,-07,37.8233444,-122.4574494,250.3,0.4,-0.2,246.7,5.46,262.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47542.000,13:12:22.000,-07,37.8233423,-122.4574552,250.0,0.4,0.2,244.8,5.51,262.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47542.200,13:12:22.200,-07,37.8233399,-122.4574611,249.8,0.3,0.6,243.2,5.68,262.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47542.400,13:12:22.400,-07,37.8233375,-122.4574672,249.7,0.3,0.8,242.2,5.95,262.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47542.600,13:12:22.600,-07,37.8233349,-122.4574735,249.7,0.3,0.7,242.8,6.25,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47542.800,13:12:22.800,-07,37.8233322,-122.4574801,249.7,0.3,0.4,243.5,6.46,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47543.000,13:12:23.000,-07,37.8233295,-122.4574870,249.6,0.3,-0.1,244.5,6.55,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47543.200,13:12:23.200,-07,37.8233269,-122.4574939,249.3,0.2,-0.6,245.1,6.48,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47543.400,13:12:23.400,-07,37.8233244,-122.4575007,249.0,0.0,-0.8,244.5,6.33,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47543.600,13:12:23.600,-07,37.8233219,-122.4575072,248.7,0.0,-0.8,243.8,6.18,262.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47543.800,13:12:23.800,-07,37.8233194,-122.4575136,248.4,0.0,-0.5,243.2,6.07,262.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47544.000,13:12:24.000,-07,37.8233169,-122.4575199,248.1,0.1,0.0,243.1,6.01,262.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47544.200,13:12:24.200,-07,37.8233143,-122.4575262,247.9,0.3,0.7,243.3,6.07,262.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47544.400,13:12:24.400,-07,37.8233116,-122.4575326,247.8,0.4,1.3,241.0,6.30,262.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47544.600,13:12:24.600,-07,37.8233087,-122.4575393,247.9,0.4,1.7,240.0,6.72,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47544.800,13:12:24.800,-07,37.8233055,-122.4575463,247.9,0.5,1.6,240.2,7.13,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47545.000,13:12:25.000,-07,37.8233021,-122.4575538,248.0,0.5,1.1,240.6,7.52,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47545.200,13:12:25.200,-07,37.8232986,-122.4575615,248.1,0.4,0.1,241.2,7.70,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47545.400,13:12:25.400,-07,37.8232952,-122.4575694,248.1,0.4,-0.9,241.3,7.71,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47545.600,13:12:25.600,-07,37.8232918,-122.4575773,248.1,0.4,-1.9,242.5,7.46,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47545.800,13:12:25.800,-07,37.8232887,-122.4575849,248.0,0.4,-2.4,243.3,7.05,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47546.000,13:12:26.000,-07,37.8232859,-122.4575920,247.7,0.5,-2.6,243.7,6.56,262.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47546.200,13:12:26.200,-07,37.8232833,-122.4575986,247.4,0.5,-2.2,243.4,6.19,261.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47546.400,13:12:26.400,-07,37.8232808,-122.4576049,247.1,0.5,-1.4,242.8,5.98,261.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47546.600,13:12:26.600,-07,37.8232781,-122.4576110,246.8,0.5,-0.3,239.8,6.04,261.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47546.800,13:12:26.800,-07,37.8232753,-122.4576173,246.7,0.3,0.6,239.3,6.31,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47547.000,13:12:27.000,-07,37.8232722,-122.4576238,246.7,0.3,1.3,239.8,6.72,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47547.200,13:12:27.200,-07,37.8232690,-122.4576309,246.7,0.2,1.5,240.8,7.15,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47547.400,13:12:27.400,-07,37.8232657,-122.4576383,246.6,0.0,1.4,242.0,7.53,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47547.600,13:12:27.600,-07,37.8232625,-122.4576463,246.3,0.0,0.9,243.0,7.72,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47547.800,13:12:27.800,-07,37.8232592,-122.4576543,245.9,0.0,0.4,243.1,7.79,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47548.000,13:12:28.000,-07,37.8232559,-122.4576625,245.4,0.0,-0.1,242.9,7.74,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47548.200,13:12:28.200,-07,37.8232526,-122.4576704,245.0,0.0,-0.5,242.2,7.71,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47548.400,13:12:28.400,-07,37.8232493,-122.4576784,244.5,0.1,-0.7,241.5,7.62,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47548.600,13:12:28.600,-07,37.8232459,-122.4576861,244.1,0.3,-0.6,241.1,7.52,261.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47548.800,13:12:28.800,-07,37.8232425,-122.4576938,243.8,0.4,-0.5,240.4,7.48,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47549.000,13:12:29.000,-07,37.8232390,-122.4577014,243.5,0.5,-0.2,239.0,7.58,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47549.200,13:12:29.200,-07,37.8232352,-122.4577089,243.3,0.5,0.0,238.2,7.69,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47549.400,13:12:29.400,-07,37.8232315,-122.4577167,243.1,0.6,0.2,238.4,7.89,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47549.600,13:12:29.600,-07,37.8232276,-122.4577247,242.9,0.8,0.2,238.6,8.03,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47549.800,13:12:29.800,-07,37.8232237,-122.4577327,242.7,0.8,0.2,238.7,8.17,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47550.000,13:12:30.000,-07,37.8232197,-122.4577409,242.4,0.8,0.1,239.0,8.24,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47550.200,13:12:30.200,-07,37.8232158,-122.4577491,242.1,0.8,0.0,239.1,8.26,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47550.400,13:12:30.400,-07,37.8232118,-122.4577574,241.8,0.7,0.1,239.0,8.28,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47550.600,13:12:30.600,-07,37.8232078,-122.4577657,241.4,0.6,0.2,238.2,8.40,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47550.800,13:12:30.800,-07,37.8232036,-122.4577741,241.2,0.5,0.3,237.1,8.55,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47551.000,13:12:31.000,-07,37.8231992,-122.4577826,241.1,0.4,0.4,236.1,8.75,261.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47551.200,13:12:31.200,-07,37.8231947,-122.4577911,240.9,0.4,0.3,236.2,8.91,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47551.400,13:12:31.400,-07,37.8231901,-122.4577998,240.7,0.4,0.1,236.4,9.05,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47551.600,13:12:31.600,-07,37.8231854,-122.4578086,240.4,0.5,-0.1,236.3,9.13,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47551.800,13:12:31.800,-07,37.8231806,-122.4578175,240.1,0.5,-0.3,235.3,9.14,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47552.000,13:12:32.000,-07,37.8231758,-122.4578263,239.8,0.6,-0.4,235.4,9.10,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47552.200,13:12:32.200,-07,37.8231709,-122.4578350,239.3,0.7,-0.2,234.8,9.08,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47552.400,13:12:32.400,-07,37.8231660,-122.4578435,238.9,0.8,0.1,233.8,9.11,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47552.600,13:12:32.600,-07,37.8231610,-122.4578522,238.6,0.9,0.4,232.5,9.30,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47552.800,13:12:32.800,-07,37.8231556,-122.4578610,238.4,0.9,0.8,232.5,9.62,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47553.000,13:12:33.000,-07,37.8231502,-122.4578700,238.3,1.0,0.8,233.0,9.93,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47553.200,13:12:33.200,-07,37.8231445,-122.4578794,238.2,1.1,0.6,234.0,10.24,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47553.400,13:12:33.400,-07,37.8231390,-122.4578893,237.9,1.1,0.1,235.6,10.42,261.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47553.600,13:12:33.600,-07,37.8231336,-122.4578995,237.3,1.1,-0.3,236.7,10.48,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47553.800,13:12:33.800,-07,37.8231284,-122.4579097,236.6,1.1,-0.6,236.4,10.44,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47554.000,13:12:34.000,-07,37.8231229,-122.4579198,235.8,1.1,-0.6,235.3,10.41,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47554.200,13:12:34.200,-07,37.8231173,-122.4579296,235.0,1.0,-0.4,233.8,10.44,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47554.400,13:12:34.400,-07,37.8231114,-122.4579393,234.2,0.9,0.1,232.1,10.55,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47554.600,13:12:34.600,-07,37.8231051,-122.4579491,233.7,0.9,0.6,229.8,10.86,262.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47554.800,13:12:34.800,-07,37.8230984,-122.4579588,233.4,0.8,1.0,227.9,11.28,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47555.000,13:12:35.000,-07,37.8230912,-122.4579688,233.2,0.8,1.2,228.2,11.72,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47555.200,13:12:35.200,-07,37.8230839,-122.4579791,233.0,0.8,1.1,228.3,12.08,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47555.400,13:12:35.400,-07,37.8230763,-122.4579898,232.8,0.7,0.9,228.1,12.39,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47555.600,13:12:35.600,-07,37.8230686,-122.4580006,232.6,0.6,0.5,228.2,12.56,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47555.800,13:12:35.800,-07,37.8230608,-122.4580117,232.4,0.6,0.2,228.3,12.68,262.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47556.000,13:12:36.000,-07,37.8230529,-122.4580227,232.1,0.6,0.0,227.7,12.78,262.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47556.200,13:12:36.200,-07,37.8230449,-122.4580335,232.0,0.8,-0.1,227.0,12.84,262.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47556.400,13:12:36.400,-07,37.8230367,-122.4580445,231.9,1.0,-0.1,226.5,12.88,262.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47556.600,13:12:36.600,-07,37.8230284,-122.4580554,231.9,1.1,0.0,226.4,12.95,262.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47556.800,13:12:36.800,-07,37.8230201,-122.4580665,232.0,1.1,0.0,226.3,13.10,262.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47557.000,13:12:37.000,-07,37.8230116,-122.4580776,232.1,1.0,-0.1,226.5,13.32,262.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47557.200,13:12:37.200,-07,37.8230031,-122.4580889,232.1,1.0,-0.4,226.6,13.47,262.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47557.400,13:12:37.400,-07,37.8229945,-122.4581003,232.2,1.0,-0.9,226.6,13.52,262.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47557.600,13:12:37.600,-07,37.8229859,-122.4581117,232.3,0.9,-1.3,226.1,13.37,262.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,47557.800,13:12:37.800,-07,37.8229774,-122.4581228,232.4,0.8,-1.4,226.4,13.08,262.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
